,tweets,likes,location
2109,@wana_em Sip(alcohol)by joeboy,0,Abuja
2110,After I ask her we’re did she come from and wat her name 🤔imagine wat she said😂😂I AM A GOHST🙈🙈🙈,2,Abuja
2111,@MargaretObi1 Wife of course 🤔,1,Abuja
2112,@ommie_xo Na waiting social media need be that,0,Abuja
2113,@_Vennie Fuck this your black beauty flesh,0,Abuja
2114,@rinsola_lopez I de feel this your small yash fa 😎😎,0,Abuja
2115,@RufaiHafsat1 See as your black beauty the shine like sun star 🥰🥰,0,Abuja
2116,@WeirdPurpleway Not only beautiful buh on the low preety 🥰🥰🥰,0,Abuja
2117,@ivy___official So hot and preety damsel❤️❤️,0,Abuja
2118,@officialnairam1 Wooow and that would be the best d!ck for the Malians babe🥰,0,Abuja
2119,@Larhposh_Evil @itzMikeLucas @celeblovebigwiz Buh him get doings👌,0,Abuja
2120,@BabaOlola Freshest,0,OG Capital HQ
2121,"Morning Abuja 🎉. Have you sent your market list?.

Get the freshest produce from the farmers market while you relax.

Order now 👇🏽

https://t.co/W7EbsOdBcv
 Or

Via Whatsapp👇🏽

https://t.co/Uz6X95fRNs

#AbujaTwitterCommunity #9jafarm #Abuja #abujathrifters #abujabusiness https://t.co/BKLTKV3B1x",2,
2122,"@ozo_chukwu @bozjewelry My freshest son, the world is yours to explore &amp; win. Your milk &amp; butter skin is made for BOZ jewelry. Enjoy it👏👏👏",37,"Abuja, Nigeria"
2123,Happy birthday freshest 🤗,0,"Abuja, Nigeria"
2124,@Theoluyombo @Bobby_Freshest @AsaAsika @PeachesPerfumes your signature 😂😂,0,Abuja
2125,"@freshest_queen1 I wish you well, honestly you sound like a cool person 😊",1,Nigeria
2126,@dipoistall Freshest,0,United Kingdom
2127,@kingsolomonadun Freshest,1,"Abuja, Nigeria"
2128,"5 minutes ago, I was driving home after receiving “No” from three different places, don’t know why I opened my mail on the road but then I did, my freshest e-mail was yet another “ sorry we will not progress on this” 
But we move. Hahah we just de start!",33,Ibadan 
2129,"@isbae_u Freshest, happy new month to you. Fuck shittttttttt.",0,Abuja
2130,"Gbagyi Boy representing fully with his swags , you are sure to catch up with maximum vibes anytime anyday with YACSB

The song Nigeria freshest house mate😜 https://t.co/BA1t0GelqH",1,Abuja
2131,"A few years ago, I used to wake up before 4am on weekdays to get set for work. 

Now I think it's absolutely necessary I rejig my schedule, and bring that back, if I want to grow productivity. 

Do the important things first, ""when I'm freshest"" sorta thing.👨🏾‍🏫💪🏾👌🏾",0,Nigeria
2132,"We always make sure to use the freshest ingredients for the best quality and taste. Our veggies are fresh and locally sourced in season.

#G2GPizza

📲 07087767750
WhatsApp
 https://t.co/XFiRRSrWq9
We deliver within Abuja

BREAKING NEWS Elon Musk Chloe Halle Sasha 1st of February https://t.co/5FoYLH6fDy",2,Capital Hub Abuja
2133,@sugarpapitojayd Freshest 😍😍,0,"Federal Capital Territory, Nig"
2134,"We always make sure to use the freshest ingredients for the best quality and taste. Our veggies are fresh and locally sourced in season.
#G2GPizza

📲 07087767750
WhatsApp:
 https://t.co/XFiRRSJxhH
We deliver within Abuja

Nurses Naira ASUU Pastor Nigeria Buhari Yemi Adamu Hausa https://t.co/ssVMpQaAvI",2,Capital Hub Abuja
2135,@mcfresh213 It was a pleasure meeting you freshest boss🙌,1,Jeffery
2136,@1DJPowerPlay Freshest 🙌🙌,0,Federal Capital Territory
2137,"The world is constantly changing.....To make the most of it, we must continually breakdown old categories and formulate new ones. The freshest and most interesting solutions often come when we embrace the beginner's mind.

- Susan David",1,"Abuja, Nigeria"
2138,Happy birthday freshest... waa last,2,Yet to find my place.
2139,"We use the freshest ingredients to bake mouthwatering pizza pies! Call us to place an order.
#G2GPizza 

📲 07087767750
We deliver within Abuja

Confirmed Runtown Bailly Cavani Federal Government Polytechnic Trump Christmas Eve Bakare Peter Obi ASUU Akin Alabi 24th December Poch https://t.co/PJGeNqprFY",5,Capital Hub Abuja
2140,"Stay Fresh, Fresher, Freshest with @itsLaycon and @MentosUS
#MentosFreshActionCandyClique
#mentosxlaycon https://t.co/GpBHJE0FxG",5,"Abuja, Nigeria"
2141,"See my boy naa🥰🥰❤️😌
#Ozoemena The freshest of them all😋 https://t.co/jvzef7Bg4Z",1,Nigeria
2142,My freshest Boys🥰🥰🥰😌🥵 @NeoAkpofure @ozo_chukwu,1,Nigeria
2143,@Bobby_Freshest @AsaAsika Na like 5&amp;6🤦‍♀️,0,"Abuja, Nigeria"
2144,@olis3y Freshest! 🙌🏾,0,The North 🛸
2145,"All of our food is made with the freshest ingredients and we put care into everything we make. But don't just read about it, try it out for yourself! Order a delicious salad, pizza, or wings from us today! 
🍕🥗🍖

#G2GPizza Sam Dede Who is Laycon Fierce Congrats Ozo https://t.co/dAwbBS0pVM",3,Capital Hub Abuja
2146,@zeenatu___ 10 most freshest skin I saw did morng,0,"Lafia, Nigeria"
2147,Happy birthday to you freshest @uncooloj,2,"Lagos, Nigeria"
2148,@Mc_Rozay_ Freshest 🙌🙌🥶,1,Kaduna 
2149,"@Francis78256961 @freshest_queen Amen
Thanks sir",0,"Federal Capital Territory, Nig"
2150,Chilwell is our Benzema. Freshest 🥵,1,Abuja
2151,@slex_G @Mabrovq @FalmataAbdulla1 @yusufjnr2 @saddix_02 @Moh__Sarkee @Hafusay @mukhtarsulaiman @Kheeng_jay @Waleeshehu @Arab_kid00_ Which freshest with his ugly face 😏,3,"KontaG, Nigeria"
2152,@azuritemart @xoxo_labii @freshest_queen1 Can't view the tweet,0,"Abuja, Nigeria"
2153,@freshest_queen1 Soft body problem😂,0,Abuja/Port Harcourt
2154,Freshest!,0,"Abuja, Nigeria"
2155,@PeteJennie @freshest_queen1 Classy man way 🙌🏾,0,"Federal Capital Territory, Nigeria"
2156,Wasere paddy mi gan gan...Oshe,0,Left Lane
2157,@godsound_OG @chandni_lish @Yucee_ Wasere🙌🏼,0,"Abuja, Nigeria"
2158,Stripper ni BBN!!!! Wasere!!! Iyalaya anybody!!!,0,"Abuja, Nigeria"
2159,wasere 💯,1,in my thoughts 
2160,Daddy Moyes wasere Baba Mi♥️,0,"Abuja, Nigeria"
2161,"@TheHN1C Wasere baba!
Make SAlotto gree come o.",0,"Abuja, Nigeria"
2162,@Gracymama1 Wasere!,0,Behind the Scenes.
2163,@Cheyih_Viktah Wasere😂,0,"Abuja, Nigeria"
2164,Thank God for journey mercy and thanks to my buddy &amp; his wifey for the host @iam_walexzido ❤️💙💋😍🥰 Wasere Paddy mi 🙌✊ #AbujaWays ✈️,1,Right Beside U̶̲̥̅̊ 
2165,Symba! Omo olope! Wasere!! 😆😆😆😆,4,Lagos | Houston
2166,@thereal_ogo Wasere,0,Say Please
2167,@toluogunlesi Wasere omo iya,0,FCT
2168,"@tifefabunmi Ehn ehn...wasere....

But I think he deserves a 2nd term?",0,Say Please
2169,@xannaxquint @_Jendor1 @desmond_ibude @KekePalmer Wasere,0,Say Please
2170,@Acillion @benmurraybruce @burnaboy @LilTunechi @BIRDMAN5STAR Wasere. Gbayi... Dunno if you even understand what am saying. U do well baba..,0,Abuja. F.C.T
2171,@Ogbeni__Skrtel Send through Telegram now ... Wasere,1,"(Iwo) Abuja, Nigeria"
2172,"Made in Nigeria 💪
Wasere jor👏👏👏",0,...ask Popcaan
2173,@Lord_Scarfacee Wasere...,0,Somewhere
2174,@ighalojude Odi Omo mi wasere!! Gbayii 🙌🏾,0,in my thoughts 
2175,@Coyshrink_ @angieekulture Wasere!!!,2,"Abuja, Nigeria"
2176,Chris-Ville na man.  Won ti get Chris geh paapa.  Wasere 👏 😁😀😁😁😀😀😀.  #UltimateLoveNG,2,Nigeria
2177,@OsiberuSamuel @TheYorubaseeker @M_addict01 @TheBlarkKratos I talk am... wasere jare padi mi ...,0,"Abuja, Nigeria"
2178,@Gracymama1 @adewalefajana @jenniferlami_ @lamifashionhub Wasere!!!,1,"Abuja, Nigeria"
2179,"@habeY_liNcolN @baddoleesa @Valhalla_X0 Wasere eyan iyi🙌🙌🙌
08108147800
MTN

E go better 4 you
Pesin wey sabi😁

Tainkyu",0,"Abuja, Nigeria"
2180,"@MotunrayoWaliat Wasere jare fine girl.
Shey jeje o✌",1,"Abuja, Nigeria"
2181,"@baddoleesa Wasere...omo ologo!
How your fingers bro?",1,"Abuja, Nigeria"
2182,@olawaleoladipo Wasere!,0,Moon
2183,@Ruddy_bash Padi mi...wasere,0,Nigeria
2184,👏👏👏 Wasere,2,"Abuja, Nigeria"
2185,@KoloKennethK Wasere!!! Their daddy!!!,0,"Abuja, Nigeria"
2186,"@softgod_FINESSE - Wasere 
Sail on",1,Abuja/Lagos/Moscow/London
2187,"@oku_yungx Wasere!!! Send me details abeg, make I begin task you, and my other sponsors.",0,"Abuja, Nigeria"
2188,"@KidBold Their daddy, wasere!!! 
Baba wey legit pass Bubu 🙌🏿🙌🏿🙌🏿",0,"Abuja, Nigeria"
2189,Ha!! Wasere padi yi!! Omo aye,0,in my thoughts 
2190,Wasere to the guy that first spoke pidgin,0,
2191,@Osasenakponmwen Wasere! Motivator .,0,Behind the Scenes.
2192,@JahmalUsen Wasere lecturer 😕😕,0,"Lagos, Nigeria"
2193,Wasere,5,"Abuja, Nigeria"
2194,@omohteee12 @shorllytweet @xj_clo @iSlimfit Wasere... Omo to sabi,0,"Abuja, Nigeria"
2195,"(Call tone) 
Frank: Hello

My Friend: Hello, who is this? 

Frank: ""Hello, my name is Frank Edoho from who wants to be a Millionaire. Your friend, Seyifunmi is on the Hot Seat, and he needs your help to win the sum of N5million.

My Friend: Oh ok... Wasere!
(...)",0,"Abuja, Nigeria"
2196,Wasere🙌,0,"Abuja, Nigeria"
2197,@dr_khalidz Wasere!!!!!,0,"Abuja, Nigeria"
2198,@kol_ayo_dam Wasere babami,0,Abuja city...Naija
2199,"@zoza_jd @HEAD_MASTA eh wasèré padi mi, lo ri standing tinz abi...  😎 oya cari ur drink joor... https://t.co/ZIGO7xnSCL",0,"Abuja, Nigeria"
2200,@Marapolsa @LuluVIBES__  wasèré 👍👌,0,"Abuja, Nigeria"
2201,@AyomikunAkintan Wasere!!! Oya let's go dia!,1,"Abuja, Nigeria"
2202,@Ty_Greyy Wasere 👌🏽👏🏽,0,Present
2203,@NigeriaNewsdesk @todayng Wasere! My club is bouncing back to action...,0,"Abuja, Nigeria"
2204,@Omojuwa Lol! Wasere my brother tell them.,0,"Abuja, Nigeria"
2205,@yeankhar Land of my birth.  Wasere!!!,0,"Abuja, Nigeria"
2206,@wande_ade Wasere man like Wandy,0,"Abuja, Nigeria"
2207,@iamM_O_B Wasere👏🏽,0,abuja
2208,@lifeofslim__ Loooooool wasere,0,Asaba |Abuja | Lagos | Toronto
2209,Wasere bad man https://t.co/xrFtlMYKyl,0,"Abuja, Nigeria"
2210,Wasere padi mi https://t.co/4c5CBUKnT0,0,Asaba |Abuja | Lagos | Toronto
2211,Hahaha wasere !!! You can watch Chioma Jesus' own too twas crayyy https://t.co/cT7zueGVAA,0,Asaba |Abuja | Lagos | Toronto
2212,@Classykinging wasere padi mi,0,Asaba |Abuja | Lagos | Toronto
2213,@hitmankunlecole wasere !!!!,0,Asaba |Abuja | Lagos | Toronto
2214,@TheBenjeez Wasere Benz,0,World!
2215,lol RT @CallMeWhorley: Wasere https://t.co/1gMbj2Wr5I,0,Nigeria
2216,"@DarkAngel78178_ GOOD ONE FROM MY , BOY, WASERE OMO MII",0,"Lagos, Nigeria"
2217,Lol! Wasere. Facts of life.  https://t.co/psl9MSa4X9,0,"Abuja, Nigeria"
2218,"Wasere! ""@lindaikeji: White Christmas Party @ Ikeja City Mall, Alausa, Lagos http://t.co/2rtcAu5uLZ""",0,"Abuja, Nigeria"
2219,@inecnigeria @2faceidibia wasere Tu baba,0,"Lagos, Nigeria"
2220,"wasere ""@am_delly: 👉👉👉 ""@MimiTooKray_: Mimi is a cheerful giver.""""",0,Around d block
2221,"""@dreddboi: @Towncriermedian @olamide_YBNL @lindaikeji nice talk. Wasere nigga. Linda wise up. U r fucking with d wrong person""",0,Earth.
2222,“Wasere! Padimi arranging while we r busy with #UEL. Sharp dude @seunmike: Hola @Missnigeria2013”,0,"Abuja, Nigeria"
2223,"“Wasere! @yewandeh: Kroos control""@Edkhine: Kroos. Man of the match.""”",0,"Abuja, Nigeria"
2224,"Wasere!!!!!""@1_Firstlaideete: Adara Adara. RT @GENTULIUSJULIUS: Put Ur Pen To Paper Never Use Ur Fist.""",0,"South Carolina, USA"
2225,"Wasere""@hoyindapretty: i concur""@GENTULIUSJULIUS: Bcos I Hit It On The First Date Doesn't Mean She's Cheap""""",0,"South Carolina, USA"
2226,"Amen. ""@cute_ruthie: ""@Jraimz: Dear Tottenham, Hold On 2 That Goal And Get The 3 Points! We Love You!"" Wasere omo.""",0,"Abuja, Nigeria"
2227,"""Wasere omo! Wagbayi @MrsMUFC: RT this only if your team got 3 points this weekend #MTNFootball""",0,"Abuja, Nigeria"
2228,@Jadesolapearl wasere je ko mo,0,"Lagos,Nigeria"
2229,@i_am_Gsax eheh..wasere..I go show for one of ur video soon,0,
2230,"Lmao""@Its_TuAce: @miss_icey03 wasere jare!! U go like blow am ?""",0,"Abuja, Nigeria"
2231,"@surestASHABI Wasere Finest Baby!!I am an unrepentant FANATIC of UNITED since 99..Dagrin Since 2009.Omo Ogun,Akogun,LyricalWere,Barack OGrin",0,National Cake Bakery™
2232,"Codeine, 542 and skales(SK) na d bst trip oh!!!! Fuck beer and wine RT @AmjustTimi: Wasere padi mi (y) ""@omo9ija: ... http://t.co/0KHmUSfwH6",0,Nigeria
2233,"""@osundara: Hahaha wasere ogrimaoworitakporcreneigbediayayacrenendidi""@chingyswitkid: @osundara lolx!otutuprotengoskinnyniggabigpii""""UCHaoet",0,Abuja
2234,"Cool""@chimezietolulop: Even me""@GentuliusJulius: #WASERE ""@jibillz: I second that""@GentuliusJulius: I Hate Seeing Onions In My Food.""""""""",0,"South Carolina, USA"
2235,"#WASERE ""@jibillz: I second that""@GentuliusJulius: I Hate Seeing Onions In My Food.""""",0,"South Carolina, USA"
2236,@da_jauntylad wasere baba.mat least u r on our side nw...BELIEVIN is d tin...U can do wateva u wanna do..jus believe,0,National Cake Bakery™
2237,Wasere mikel obi......nice shot,0,National Cake Bakery™
2238,Oboabona wasere baba o......,0,National Cake Bakery™
2239,"Is chris brown and Ace hood ooo""@purpleONace: @Mabnash babe... U r getting sexual tonight o! Wasere""",0,🇳🇬 
2240,@shownoonby @Kayus05 wasere!!,0,Nigeria
2241,@richkid37 wasere,0,Nigeria
2242,@HezRoYalHighNez so u sabi person sef...wasere,0,Nigeria
2243,"#gbam ""@annis_dluis: Na so RT @keke_skima: Wasere ""@annis_dluis: Same †̥o ya RT @keke_skima: Happy New Month yall""""",0,My home
2244,"Wasere ""@annis_dluis: Same †̥o ya RT @keke_skima: Happy New Month yall""",0,My home
2245,Spoke too soon...RT @optixbaba: Haha. Wasere man city http://myloc.me/hGNdR,0,
2246,@KhadijahAminu4 Arewa guys go fall your hand 🤣,0,Le Sapa De Cruise
2247,@alpontif @Kiv_Official @topensyy Baba no dy fall your hand for public like this. Na who dy alive dy use infrastructure. Moreover there have been accusations that he infact is one of the catalysts for the insecurity in the state.,2,Federal Capital Territory
2248,"@abati1990 Bros ,u pass this one https://t.co/cgDDufWWp7 your age, almost a grand father if not one.putting up lie u can't confirm.u will count yaself as one of d elders in yoruba land? U fall ma hand.",0,Abuja
2249,"@thedanielegbe @knight1176 @fiyinolubiyi But that was not an event of ""Holy Spirit impartation"". They fell out of fright not because he breathed on them. Pastor in church uses his hand to deploy impartation to the crowd; everyone fall down except the cameraman. What is going on?",0,Abuja FCT
2250,@StarTimes_Ng Super Eagles fall my hand o,0,Abuja
2251,@alexiwobi My brother I no go lie....you na fall hand..,0,"Abuja, Nigeria"
2252,"@unitedyusuf @AdamsEdema Wished I have Nigeria vs Ghana video how fan flooded the stadium for the Eagles.Honestly Abuja is football loving city.Super eagle fall their hand niiiii ooooo.

The stadia facilities dilapidated by angry fans after the match against Ghana.

Some fans have not recovered till now",0,Abuja
2253,"My phone!!!
 I beg u in the name of God don't fall my hand 
🙏🏼🙏🏼🙏🏼",0,"Abuja, Nigeria"
2254,@ad1boi Alien no fall my hand abeg 🙄🙄😒😒😒,0,"Jos, Nigeria"
2255,@ISMAIL4OO @_favorite_ada Them fall your hand,0,"Abuja, Nigeria"
2256,@NGSuperEagles @victorosimhen9 @67Kelechi @7erem_ etc  make una no fall out hand ooo,0,"Abuja, Nigeria"
2257,@RoyNemer The werey say thank you 😂 my idolo funny sha omo e fall my hand,1,"Abuja, Nigeria"
2258,"@abujastreets I go dey house jare
Dem fall my hand the last time they played there so like dis I dey on break till dem get sense
Rooting for the boys tho 💪
#GoSuperEagles",0,"Abuja, Nigeria"
2259,"I'm very sure you don't want your asset to fall into wrong hand, then go for a secure wallet and track of your inflows with  this @xcelpay platform your assets is more saved and secured #xceldefi #xcelpay #xceltrip #XLD $XLD https://t.co/N081vkpeVH",1,"Abuja, Nigeria"
2260,"@khanisma @yusufahmedng Yo, I’ve seen different colors of shege, but you see that cry. Kai, Gwara n’mutu. Cos if you see me cry and you still fall my hand, on God I’ll put a bounty on your head.",0,Abuja
2261,"@PNMbah My governor do not fall our hand oo, work beyond our expectations!!",3,"Abuja, Nigeria"
2262,@drpepple_ @Tomie_cee pls dnt fall hand! Run my 100k,2,"Abuja, Nigeria"
2263,"@DanielRegha After i Suffer do this one 😭😭 for you, You still come 🫴 out come fall my hand. Who they give you this weed self. 😭

Na make we no get Car because Daniel Regha say so.

Omo Village people done get Ambassador ooo!. 😭😭😭😭 https://t.co/fGKDhLqSDR",0,Abuja-Nigeria
2264,@pst_bu_jornsen1 @yabaleftonline You fall my hand,0,"Abuja, Nigeria"
2265,"@alexottiofr @Ada_Daddyya Oga Alex, we beg you in the name of God, NO FALL OUR HAND..🙏🙏🙏",0,"Abuja, Nigeria"
2266,"@MTN180 Why did you people reduce the 24gig for 3500 to 18 gig??? Is the suffering in Nigeria not enough? . Here I was applauding you and telling people about your data offer, happily sharing the news, until you fall my hand....",0,Abuja
