,tweets,likes,location
457,"Looking back - the Lord is kind.

Looking up - the Lord is dependable.

Looking forward - the Lord is good news and will come through for anyone and everyone who look to Him ❤️",4,"Jos, Nigeria "
458,"Then again, even if it’s true of this apostle here, remember that it is not a basis for Christ saying “Well done, good and faithful servant”, because many will “do great things in His name” crying “Lord Lord” but are self deceiving.",4,"Abuja, Nigeria"
459,"@Lord_Of_Warri @9geriaNitemare I need to pay good attention to titles and authors of books. I read this from a book while growing up alongside this book that talked about ""ogboju  ode ni igbo eledumare"" .  The story is exactly like you said. I hope and pray I find it someday or someone digitise it",5,"Abuja, Nigeria"
460,@Amara_Grace2 Our God is good. Thank you Lord 🙏🙏🙏,0,"Lagos,abuja"
461,Good morning great and super hospitable people of Lagos State. This is the day the Lord has made we will rejoice and be glad in it. The omo oko's of the Yoruba race are counting on you to Vote Sanwoolu for 2nd term. Vote APC top to bottom! https://t.co/IUW3XJ2jzn,0,Lagos/Abuja
462,"one thing i pray for is good and healthy friendships, like lord I really need them",1,"Abuja, Nigeria"
463,"GOOD EVENING DEARLY BELOVED. PUNCTUALITY IS THE SOLE OF BUSINESS.  PLEASE BE THERE ON TIME, POSSIBLY BEFORE 9AM FOR PRE-EVANGELISM PRAYERS. JESUS IS LORD! https://t.co/FkbpT9ZSUh",0,"Abuja, Nigeria"
464,"@dollykola Genesis 2:18
[18]Then the lord God said, “It is not good for the man to be alone. I will make a helper who is just right for him.” Your areas of weakness would be his area of strength. So self knowledge is vital. A good example is Hilary and Bill Clinton. Read Bill's biography",0,"Abuja, Nigeria"
465,"I can’t hold back my excitement anymore 😭😭😭🥺, these past couple of weeks has been consistent good news for my friends. All I can say is LORD we are thankful🥺🥺. You are a faithful God❤️.",8,"Abuja, Nigeria"
466,"@iamkenblue @redcap_blondie 28 But as for me, drawing near to God is good for me. I have made the Sovereign Lord Jehovah my refuge, To declare all your works.",0,"Abuja, Nigeria"
467,"PRAYER POINTS FOR OPEN HEAVEN 17 MARCH 2023.

Lord, You are good. Lord, You are kind. Lord, You are wonderful, My God, You are excellent.
Excellent is Your Name. Excellent is Your power. Lord, You are wonderful. My God, You are excellent.
@Eze_Aro
#RCCG",0,"Abuja, Nigeria"
468,"@Chuks1070 Congratulations to you my beloved son from another region. I bless the name of the Lord for your trust and honesty. The good collaboration is just started. I have adopted you as my son. As the Lord liveth, you shall fulfill destiny by the grace of God. I’m excited. https://t.co/0jrI6eRCf8",2,Abuja
469,@AnnaResearcher Rain came wind blows my House was built on you Lord.. I got a good new the surgery went well he is out of danger..,2,"Federal Capital Territory, Nig"
470,Good Lord! Erling Haaland is rapid! 🔥 #MCIRBL,0,"Abuja, Nigeria"
471,"To the Youth/Men/Women/Students, on the field for H.E. @engraasule1 re-election bid.

As you step out this morning, may no weapon fashioned against you prosper.

May You not lack anything that is good.
May the Lord of all be with you
#VoteAPC
#VoteEngrAASule https://t.co/x5WZ9Oi67c",8,"Nasarawa, Nasarawa Nigeria"
472,"“No matter the economy of the jungle, the lion cannot eat grass.”
The earth is the Lord and the fullness thereof and as a child of God, I am a partaker of the good of the land. 

March is a blessed month
Nigeria is blessed 🙏",9,Abuja Nigeria 
473,"The results i’m hearing from Gombe is melting my heart,good lord. 🔥🔥🔥🔥🔥",2,"Gombe, Nigeria"
474,"You are good and your mercies forever Hallelujah..
You are good and your mercies forever 
Hallelujah.. 🎙🎤🎹🎻

This song keep coming to my lips this morning 

Lord we are grateful Nigeria 🇳🇬 is settle Peace ✌️ in tomorrow election",8,Nigeria
475,"O God of Jesus, 

It’s written in Matthew 11:10 for this is he, of whom it is written, behold, I send my messenger before thy face, which shall prepare thy way before thee.

O LORD my God thank you for being a a good shepherd to my soul, also make me a good shepherd I pray thee.",1,"Federal Capital Territory, Nigeria"
476,"“How good and pleasant it is when brethren dwell together in unity”
Psalm 133:1

We’re gearing up to a power-packed service tomorrow! 

It’s set to be a glorious time of fellowship with the Lord through the church. https://t.co/hQ6aSuiVVR",3,"Abuja, Nigeria"
477,"It jumat again a good day, the Lord had made.
Whatever you wish your hater,is what the Almighty wishes you.❣️💯 https://t.co/MMrWQTZo3I",0,Abuja
478,please tell me why my nephew is singing “good morning Jesus good morning Lord” at this time of the day 🤦🏽‍♂️,1,
479,@onlinemaestro_ LORD God is more than good,1,"Federal Capital Territory, Nigeria"
480,The lord is good all the time.,0,Lagos Nigeria 
481,"Good morning dear,
Happy Tuesday.
Today is the last day of January
THANK JESUS || Daily Devotion with Jesus 31-01-23
__
Full video on YouTube
https://t.co/JjKeUAGUN8
Make known the wonderful deeds of our Lord Jesus.
1 Chronicles 16:8
Kindly Retweet 
#gospel #thankJesus https://t.co/A2o03a3AGZ",1,Abuja
482,"Good morning, how are you all doing ☺ 
This is the day which the Lord has made; let us rejoice and be glad in it.
What you say about Juicy Jay's role in the house so far ,🤩 tell us in the comment section 👇
#BigBrotherTitans #JuicyJay #JuicyGang #BigBrotherTitans",1,"Niger, Nigeria"
483,"Today is the day that the Lord has made and I would rejoice and be glad in it. 

Good morning.",3,
484,"Lord, I thank you for everything is working out for my good 🥰🙌",0,"Abuja, Nigeria"
485,"""However, I consider my life worth nothing to me; my only aim is to finish the race and complete the task the Lord Jesus has given me—the task of testifying to the good news of God’s grace."" (Acts 20:24 NIV)",5,TheHolyNation
486,"@atiku Keep up the good work sir 
Lord is ur strength",1,
487,"@Jomilojju 
Good morning sir
May the Lord shower his blessings unpon You now and beyond 🙏
Please sir about my request
Monday is the deadline for the payment of the school fees",0,
488,"O God of Jesus, 
It is written in Psalm 31:24 That should be of good courage, and you shall strengthen my heart, all ye that hope in the LORD.

O LORD help me to be more courageous and make my ways straight just like you’re strengthening my heart I pray 

Amen 🙏🏻",1,"Federal Capital Territory, Nigeria"
489,"@ONU_CEX @Ekitipikin Good Lord do my own for me🙏🏽🙏🏽🙏🏽🙏🏽
Which one is no option available ?? 🤦🏽‍♂️",0,"Abuja, nigeria"
490,"O God of Jesus, 

It’s written in proverbs 19:2 Also, that the soul be without knowledge, it is not good; and he that hasteth with his feet sinneth.

O LORD help my soul to be with knowledge and to take things slowly till your time in Jesus name 
Amen 🙏🏻",1,"Federal Capital Territory, Nigeria"
491,"Lord,  I am grateful for my friends,  I get correct friends abeg.
Good thing is,  we have been friends since ""nothing dey"" and I can see how God has lifted them and it gladdens me. I am blessed walahi!",9,"Abuja, Nigeria"
492,"O God of Jesus, 

It’s written in Nahum 1:15 behold upon the mountains the feet of him that bringeth good tidings, that publisheth peace! O Judah, keep thy solemn feasts, perform thy vows: for the wicked shall no more pass through thee; he is utterly cut off.

Thank you LORD 🙏🏻",1,"Federal Capital Territory, Nigeria"
493,"O God of Jesus, 

It’s written in Nahum 1:7 That the LORD  is good, a strong hold in the day of trouble; and he knoweth them that trust in him; 

O God if I did not trust in you with all my heart and mind O LORD of host help me trust you and know you more than the air I breath 🙏🏻",2,"Federal Capital Territory, Nigeria"
494,"2023 is the year of fulfilled dreams. Today is Jan 1st, 23, which is Psalm 23:1, ""the Lord is my Shepherd, I shall not want"". All your hopes and aspirations and that of your country will be fulfilled this year. You will not lack any good thing you desire this year ... https://t.co/dmzwGJI34y",4389,Abuja Nigeria
495,"Good thoughts and mercy of God as brought us this far,.
yes we can say lord Jesus Christ as done us well.Grace of our lord Jesus Christ is present for you this year 2023. I celebrate  you.🎉  🎊🎊

#somethingmustcomeout
#outofnothing
#KINGJELBH
#lettherebelight 
#HappyNewYears https://t.co/NTWgJXIDUw",0,Nigeria
496,"There’s a lot to be grateful for 
Gift of Life 
Gift of Parent 
Gift of Family 
Gift of Good Health of Mind and Body 
And From seeing me from the being of the year to the end is enough 
And A lot More 
I’m forever grateful to Lord",0,"Pankshin, Nigeria"
497,"@thegospellyrics Good and loved by Travis Greene and Stephanie
Holds us together by Tauren wells and HER
Lord of hosts by Misty Edwards
Mary did you know by maverick city
The list is long abeg.",1,
498,"Give thanks to the Lord, for He is good. For his mercy endures forever.",24,"Abuja, Nigeria"
499,"Thank you Lord 🥹 #sundayreels  

My heart is so full 
So so full 
Overflowing with gratitude

You're so good to us God
Thank you for your love 🥺 https://t.co/DBSsyPZtM3",2222,
500,@A_Idris99 @EmekaKa36263450 @Waspapping_ Idris is so obsessed with the Old Testament. Same Old Testament laws that Islam rides on. He wnt go to the New Testament where Christianity began. Where Jesus tells us that God the battle is of the lord. He lets the sun shine on both the good and bad. Quote that part of the bible,1,"Jos, Nigeria"
501,"Narrated Anas (RA): The Prophet (peace be upon him) used to say, ""O Allah! Our Lord! Give us in this world that, which is good and in the Hereafter that, which is good and save us from the torment of the Fire."" (2.201)

(Sahih al-Bukhari, Book 65, Hadith 4522)",7,Nigeria
502,"I’m proud to announce that I have been called to the Nigerian Bar as a Barrister and Solicitor of the Supreme Court of Nigeria, the largest bar in Africa. 

God is truly good and kind to me.

AGHAHOWA EMMANUEL OSAMAGBE Esq.  LL.B HONS (UNILAG) B.L (NLS ABUJA), aICMC (NIG)! https://t.co/fbgs9bVjXJ",14,"Lagos, Nigeria"
503,"“I am the Lord your God, who teaches you what is good for you and leads you along the paths you should follow.”

— Isaiah 48:17 (NLT)",3,Nigeria
504,"My Lord, increase me with patience and strength to carry on. And grant me everything that is good for me fid duniya wal akhirah and do not let this duniya be my greatest concern for it will only distract me from worshipping You. Amīn.",11,"Kaduna, Nigeria"
505,"Alas, here we are at the last Combine Service of the year #2022 all we can say is ""O give thanks unto the Lord; for he is good; for his mercy endureth for ever""

#DCLMNiger https://t.co/urmY1UBV8d",7,"Niger, Nigeria"
